Site Id,School Name,Site Name,Protocol,Data Count,Latitude,Longitude,Elevation
123227,Cardinal Stefan Wyszyński Complex of Elementary School in Jadachy,34UEA482930,{dv_land_coversdv_vegatation_covers},3.0,50.487,21.67945,147.0
122983,Cardinal Stefan Wyszyński Complex of Elementary School in Jadachy,34UEA482936,{dv_land_coversdv_vegatation_covers},3.0,50.49239,21.67952,146.9
123613,Cardinal Stefan Wyszyński Complex of Elementary School in Jadachy,34UEA483934,{dv_land_coversdv_vegatation_covers},2.0,50.49059,21.68091,148.1
172894,Cardinal Stefan Wyszyński Complex of Elementary School in Jadachy,34UEA483940,{dv_land_coversdv_vegatation_covers},4.0,50.49598,21.68098,148.1
151086,Cardinal Stefan Wyszyński Complex of Elementary School in Jadachy,34UEA484939,{dv_land_coversdv_vegatation_covers},18.0,50.49507,21.68238,149.0
155144,Cardinal Stefan Wyszyński Complex of Elementary School in Jadachy,34UEA484940,{dv_land_coversdv_vegatation_covers},34.0,50.49597,21.68239,148.8
170484,Cardinal Stefan Wyszyński Complex of Elementary School in Jadachy,34UEA485928,{dv_land_coversdv_vegatation_covers},3.0,50.48517,21.68365,156.3
123571,Cardinal Stefan Wyszyński Complex of Elementary School in Jadachy,34UEA485939,{dv_land_coversdv_vegatation_covers},16.0,50.49507,21.68379,148.8
122708,Cardinal Stefan Wyszyński Complex of Elementary School in Jadachy,34UEA486940,{dv_land_coversdv_vegatation_covers},3.0,50.49596,21.68521,149.0
116713,Cardinal Stefan Wyszyński Complex of Elementary School in Jadachy,34UEA486941,{dv_land_coversdv_vegatation_covers},7.0,50.49686,21.68523,147.9
118381,Cardinal Stefan Wyszyński Complex of Elementary School in Jadachy,34UEA487941,{dv_land_coversdv_vegatation_covers},2.0,50.49685,21.68664,149.6
116494,Cardinal Stefan Wyszyński Complex of Elementary School in Jadachy,34UEA488926,{dv_land_coversdv_vegatation_covers},4.0,50.48335,21.68785,158.3
116375,Cardinal Stefan Wyszyński Complex of Elementary School in Jadachy,34UEA488940,{dv_land_coversdv_vegatation_covers},7.0,50.49594,21.68803,148.6
175507,Cardinal Stefan Wyszyński Complex of Elementary School in Jadachy,34UEA489942,{dv_land_coversdv_vegatation_covers},2.0,50.49773,21.68947,148.7
169279,Cardinal Stefan Wyszyński Complex of Elementary School in Jadachy,34UEA491981,{dv_land_coversdv_vegatation_covers},3.0,50.53278,21.6928,146.5
675,Carine Senior High School,Lake Carine - bushland:BIO-02,{dv_land_coversdv_vegatation_covers},2.0,-31.8495,115.7852,2.0
674,Carine Senior High School,School Location:BIO-01,{dv_land_coversdv_vegatation_covers},2.0,-31.8517,115.7722,32.0
22352,Cascade High School,School Location:BIO-01,{dv_land_coversdv_vegatation_covers},2.0,44.4261,-115.9784,1553.0
22537,Casey-Westfield High School,School Location:BIO-01,{dv_land_coversdv_vegatation_covers},5.0,39.3036,-87.971,104.0
32049,Cavite National Science High School,MT Palay - palay:LCS-01,{dv_land_coversdv_vegatation_covers},8.0,15.0,120.5625,23.5
4065,CC Padre Manyanet,Encinar Valdelatas 1:LCS-03,{dv_land_coversdv_vegatation_covers},2.0,40.526,-3.6663,548.0
4066,CC Padre Manyanet,Encinar Valdelatas 2:LCS-05,{dv_land_coversdv_vegatation_covers},2.0,40.5269,-3.6772,598.0
4064,CC Padre Manyanet,Pinar Valdelatas:LCS-01,{dv_land_coversdv_vegatation_covers},3.0,40.5327,-3.6662,548.0
4068,CC Padre Manyanet,Pre-Encinar Valdelatas 1:LCS-07,{dv_land_coversdv_vegatation_covers},2.0,40.5474,-3.678,699.0
9197,CECyTEM Nicolás Romero,monte sur:LCS-02,{dv_land_coversdv_vegatation_covers},2.0,19.3605,-99.1631,2404.1
19906,Cedaredge Middle School,School Location:BIO-01,{dv_land_coversdv_vegatation_covers},2.0,38.9017,-107.9258,1667.0
893,CEG1 Natitingou,School Location:BIO-01,{dv_land_coversdv_vegatation_covers},3.0,10.2947,1.3808,432.0
961,CEG Avrankou,Biology Site 01:BIO-01,{dv_land_coversdv_vegatation_covers},3.0,6.3368,2.3969,50.4
29615,Centerville Elementary School (USSCM2MR),School Location:BIO-01,{dv_land_coversdv_vegatation_covers},3.0,34.5275,-82.7057,153.0
30270,Central Elementary School (USTXOW7M),Dr. Roberts Creek:LCS-01,{dv_land_coversdv_vegatation_covers},2.0,33.29455,-97.28485,256.7
154802,Centro Regional de Educación de Encarnación,21JVN374034,{dv_land_coversdv_vegatation_covers},3.0,-25.28454,-57.62179,93.7
25298,Charles B. Murray Elementary School,School Location:BIO-01,{dv_land_coversdv_vegatation_covers},2.0,45.4557,-112.1925,1559.0
18566,Charleston Elementary School,School Location:BIO-01,{dv_land_coversdv_vegatation_covers},6.0,35.2969,-94.0361,198.0
28973,Chartiers-Houston Jr./Sr. High School,School Location:BIO-01,{dv_land_coversdv_vegatation_covers},2.0,40.2464,-80.2117,360.0
30537,Chatham Hall,Nature Trail Woodland:LCS-01,{dv_land_coversdv_vegatation_covers},2.0,36.497,-79.2335,207.3
26025,Cherry Hill High School East,School Location:BIO-01,{dv_land_coversdv_vegatation_covers},2.0,39.8757,-74.9582,49.0
25986,Chittick Elementary School,School Location:BIO-01,{dv_land_coversdv_vegatation_covers},3.0,40.4262,-74.376,31.0
19293,Christensen Middle School,Dalton/Ames:LCS-01,{dv_land_coversdv_vegatation_covers},2.0,37.73,-121.73,193.0
30613,Churchland High School,Trucker Riparian Forest:BIO-01,{dv_land_coversdv_vegatation_covers},2.0,36.5269,-76.2232,45.0
26466,Churchville Chili High School,lAND COVER SITE:BIO-01,{dv_land_coversdv_vegatation_covers},2.0,43.074,-77.502,147.0
22410,Churchville Middle School,School Location:BIO-01,{dv_land_coversdv_vegatation_covers},2.0,41.9258,-87.94,24.0
19497,City Of Knowledge School,MT.BALDY LAND COVER/BIOLOGY:BIO-01,{dv_land_coversdv_vegatation_covers},2.0,34.3,-117.7,1549.0
31362,Cleveland Heights Elementary School / New Berlin Public Scho,School Location:BIO-01,{dv_land_coversdv_vegatation_covers},2.0,42.9933,-88.1314,231.0
21151,Cobb Middle School,School Location:BIO-01,{dv_land_coversdv_vegatation_covers},2.0,30.4578,-84.27,20.0
17773,Colbert County High School,land cover practice 1:LCS-01,{dv_land_coversdv_vegatation_covers},2.0,34.78395,-87.65599,259.0
17183,Cold Springs High School,SC Creel:LCS-02,{dv_land_coversdv_vegatation_covers},2.0,33.98,-87.03,241.9
9192,Colegio de Estudios Cientificos y TecnologicosCuautitlan Izcall,RANCHO DE FUENTES:BIO-01,{dv_land_coversdv_vegatation_covers},2.0,19.3803,-99.1323,2332.0
9154,Colegio de Estudios Cientificos y Tecnologicos Plantel Ecatepec,Tierra y Libertad:LCS-01,{dv_land_coversdv_vegatation_covers},3.0,19.3547,-99.0319,2240.0
3332,Colegio Experimental Britanico Internacional,School Location:BIO-01,{dv_land_coversdv_vegatation_covers},2.0,0.1167,-78.45,2900.0
75,Colegio La Salle "Jobson"/Canal Familiar,Estacion zoologica experimental:BIO-01,{dv_land_coversdv_vegatation_covers},2.0,-31.5865,-60.7952,10.0
3676,Colegio San Miguel Arcángel,Patio:LCS-01,{dv_land_coversdv_vegatation_covers},2.0,40.41002,-3.73471,568.3
3677,Colegio San Miguel Arcángel,Pinar Casa de Campo:LCS-02,{dv_land_coversdv_vegatation_covers},2.0,40.41047,-3.74649,592.3
157943,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,06VVR037769,{dv_land_coversdv_vegatation_covers},4.0,63.80626,-148.95554,533.7
157939,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,06WVS300784,{dv_land_coversdv_vegatation_covers},2.0,64.72304,-148.46932,232.3
157837,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,06WVS594929,{dv_land_coversdv_vegatation_covers},3.0,64.85797,-147.85644,183.6
158025,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,06WVS596930,{dv_land_coversdv_vegatation_covers},3.0,64.85889,-147.85225,187.6
157975,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,06WVS597930,{dv_land_coversdv_vegatation_covers},5.0,64.8589,-147.85014,187.4
158363,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,06WVS598929,{dv_land_coversdv_vegatation_covers},6.0,64.85801,-147.848,181.8
158365,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,06WVS599929,{dv_land_coversdv_vegatation_covers},6.0,64.85803,-147.84589,183.6
158362,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,06WVS601930,{dv_land_coversdv_vegatation_covers},3.0,64.85895,-147.8417,187.3
158364,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,06WVS602929,{dv_land_coversdv_vegatation_covers},3.0,64.85806,-147.83956,186.4
157942,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,06WVS604929,{dv_land_coversdv_vegatation_covers},2.0,64.85809,-147.83534,185.4
158053,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,06WVS605932,{dv_land_coversdv_vegatation_covers},2.0,64.86079,-147.83332,181.6
158431,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,06WVS608942,{dv_land_coversdv_vegatation_covers},3.0,64.8698,-147.82727,150.4
157841,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,06WVT809137,{dv_land_coversdv_vegatation_covers},2.0,65.04652,-147.40574,725.0
184933,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,10SEG500843,{dv_land_coversdv_vegatation_covers},2.0,37.80472,-122.43201,7.8
184934,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,10SEG501843,{dv_land_coversdv_vegatation_covers},4.0,37.80471,-122.43088,15.3
184935,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,10SEG502845,{dv_land_coversdv_vegatation_covers},2.0,37.80651,-122.42973,21.6
184791,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,10SEG524820,{dv_land_coversdv_vegatation_covers},2.0,37.78385,-122.40492,9.3
184968,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,10SEJ887052,{dv_land_coversdv_vegatation_covers},2.0,38.8912,-121.97723,23.2
184709,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,10TDP740137,{dv_land_coversdv_vegatation_covers},2.0,43.47576,-123.32148,160.7
154162,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,10TDP913875,{dv_land_coversdv_vegatation_covers},2.0,44.14065,-123.10877,112.1
154161,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,10TDP916875,{dv_land_coversdv_vegatation_covers},4.0,44.14065,-123.10502,109.4
154157,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,10TDP917873,{dv_land_coversdv_vegatation_covers},3.0,44.13885,-123.10377,109.8
149785,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,10TDP934779,{dv_land_coversdv_vegatation_covers},4.0,44.05424,-123.0824,123.9
149786,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,10TDP935778,{dv_land_coversdv_vegatation_covers},2.0,44.05334,-123.08115,126.3
149789,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,10TDP935779,{dv_land_coversdv_vegatation_covers},3.0,44.05424,-123.08115,126.3
184693,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,10TDP950981,{dv_land_coversdv_vegatation_covers},2.0,44.23611,-123.06261,105.8
154163,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,10TDP952981,{dv_land_coversdv_vegatation_covers},3.0,44.23612,-123.06011,106.4
154164,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,10TDP952982,{dv_land_coversdv_vegatation_covers},3.0,44.23702,-123.06011,106.4
184699,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,10TDP982554,{dv_land_coversdv_vegatation_covers},2.0,43.85168,-123.0224,179.5
150444,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,10TDQ770338,{dv_land_coversdv_vegatation_covers},2.0,44.55717,-123.2896,71.3
140457,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,10TDQ771347,{dv_land_coversdv_vegatation_covers},4.0,44.56527,-123.28838,74.7
137379,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,10TDQ771348,{dv_land_coversdv_vegatation_covers},4.0,44.56617,-123.28839,75.0
139620,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,10TDQ773345,{dv_land_coversdv_vegatation_covers},7.0,44.56348,-123.28585,72.5
136776,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,10TDQ773346,{dv_land_coversdv_vegatation_covers},21.0,44.56438,-123.28586,75.0
138474,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,10TDQ774347,{dv_land_coversdv_vegatation_covers},5.0,44.56528,-123.2846,73.7
140055,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,10TDQ775347,{dv_land_coversdv_vegatation_covers},4.0,44.56529,-123.28334,74.9
137522,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,10TDQ775348,{dv_land_coversdv_vegatation_covers},5.0,44.56619,-123.28335,76.4
139183,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,10TDQ776350,{dv_land_coversdv_vegatation_covers},8.0,44.56799,-123.2821,79.7
138101,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,10TDQ777349,{dv_land_coversdv_vegatation_covers},4.0,44.56709,-123.28083,79.5
136782,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,10TDQ778347,{dv_land_coversdv_vegatation_covers},10.0,44.5653,-123.27957,77.7
139116,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,10TDQ778350,{dv_land_coversdv_vegatation_covers},5.0,44.568,-123.27958,79.6
136783,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,10TDQ779347,{dv_land_coversdv_vegatation_covers},7.0,44.5653,-123.27831,77.5
190590,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,10TDQ780341,{dv_land_coversdv_vegatation_covers},2.0,44.5599,-123.27702,71.1
153523,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,10TDQ781348,{dv_land_coversdv_vegatation_covers},2.0,44.5662,-123.27579,77.4
153522,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,10TDQ782347,{dv_land_coversdv_vegatation_covers},6.0,44.56531,-123.27453,71.5
155266,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,10TDQ783347,{dv_land_coversdv_vegatation_covers},2.0,44.56531,-123.27327,70.7
156749,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,10TDQ784348,{dv_land_coversdv_vegatation_covers},2.0,44.56621,-123.27201,70.4
191526,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,10TDQ955540,{dv_land_coversdv_vegatation_covers},3.0,44.73937,-123.05684,58.9
150746,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,10TDQ955541,{dv_land_coversdv_vegatation_covers},4.0,44.74027,-123.05684,59.8
150423,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,10TDQ956540,{dv_land_coversdv_vegatation_covers},13.0,44.73937,-123.05558,61.3
150748,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,10TDQ956541,{dv_land_coversdv_vegatation_covers},32.0,44.74027,-123.05558,60.8
152541,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,10TDQ957539,{dv_land_coversdv_vegatation_covers},2.0,44.73847,-123.05431,61.6
190902,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,10TDQ957543,{dv_land_coversdv_vegatation_covers},3.0,44.74207,-123.05432,60.1
148052,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,10TDQ961539,{dv_land_coversdv_vegatation_covers},8.0,44.73847,-123.04926,57.6
168276,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,10TDR294961,{dv_land_coversdv_vegatation_covers},2.0,46.01483,-123.91201,5.6
168279,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,10TDR464902,{dv_land_coversdv_vegatation_covers},4.0,45.96328,-123.69176,507.7
153369,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,10TDS875154,{dv_land_coversdv_vegatation_covers},2.0,46.19206,-123.16199,1.6
185075,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,10TEL563753,{dv_land_coversdv_vegatation_covers},3.0,41.32721,-122.32724,1082.0
185052,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,10TEL574766,{dv_land_coversdv_vegatation_covers},3.0,41.33884,-122.31397,1211.1
185074,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,10TEL607706,{dv_land_coversdv_vegatation_covers},2.0,41.28456,-122.27513,1128.0
185049,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,10TEL658732,{dv_land_coversdv_vegatation_covers},3.0,41.30758,-122.21395,1596.8
185053,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,10TEM693104,{dv_land_coversdv_vegatation_covers},2.0,41.64233,-122.16787,1541.0
160323,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,10TEQ780899,{dv_land_coversdv_vegatation_covers},2.0,45.05826,-122.00934,958.2
172718,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,10TEQ786185,{dv_land_coversdv_vegatation_covers},2.0,44.41553,-122.01272,1057.5
167004,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,10TEQ798590,{dv_land_coversdv_vegatation_covers},4.0,44.77994,-121.99136,652.9
160319,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,10TEQ806890,{dv_land_coversdv_vegatation_covers},2.0,45.04987,-121.97647,1239.3
167006,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,10TEQ814865,{dv_land_coversdv_vegatation_covers},2.0,45.02728,-121.96672,578.0
152602,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,10TER174129,{dv_land_coversdv_vegatation_covers},2.0,45.26938,-122.77819,61.6
152601,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,10TER175129,{dv_land_coversdv_vegatation_covers},2.0,45.26938,-122.77691,60.8
191428,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,10TER207319,{dv_land_coversdv_vegatation_covers},2.0,45.44032,-122.73533,173.7
139988,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,10TER228383,{dv_land_coversdv_vegatation_covers},4.0,45.49786,-122.70818,313.4
145041,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,10TER244388,{dv_land_coversdv_vegatation_covers},8.0,45.50231,-122.68767,85.5
150272,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,10TER246395,{dv_land_coversdv_vegatation_covers},2.0,45.5086,-122.68508,50.4
152259,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,10TER247404,{dv_land_coversdv_vegatation_covers},2.0,45.5167,-122.68375,37.5
146518,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,10TER248397,{dv_land_coversdv_vegatation_covers},4.0,45.51039,-122.68251,45.4
191682,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,10TER248402,{dv_land_coversdv_vegatation_covers},2.0,45.51489,-122.68248,26.2
161750,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,10TER249398,{dv_land_coversdv_vegatation_covers},4.0,45.51129,-122.68122,38.7
148670,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,10TER252401,{dv_land_coversdv_vegatation_covers},2.0,45.51398,-122.67737,20.4
148669,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,10TER252403,{dv_land_coversdv_vegatation_covers},4.0,45.51578,-122.67736,17.4
146723,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,10TER253384,{dv_land_coversdv_vegatation_covers},3.0,45.49867,-122.67618,44.4
152388,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,10TER253386,{dv_land_coversdv_vegatation_covers},2.0,45.50047,-122.67617,37.2
137192,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,10TER254398,{dv_land_coversdv_vegatation_covers},2.0,45.51127,-122.67482,15.9
144553,College of Earth Ocean Atmospheric Sciences (CEOAS) GLOBE v-School,10TER255389,{dv_land_coversdv_vegatation_covers},3.0,45.50317,-122.67359,18.9
